time_stamp_sec,window_duration_sec,avg_speed_kmh,grade,vehicle_mass,battery_capacity_kwh,battery_energy_spend_kwh,motion_energy_drain_kwh,gravity_energy_drain_kwh,heat_energy_drain_kwh,aux_energy_drain_kwh,regen_energy_gain_kwh,soc_percent,distance_km,remaining_energy_kwh,remaining_range_km,scenario_id,scenario_type
525,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,35.78821877958379,0.4261626466152888,28.55751863906252,12.550258642846527,42,constant
540,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,34.572976730253785,0.4261626466152888,27.587805737494143,12.12409599623124,42,constant
555,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,33.357734680923784,0.4261626466152888,26.61809283592577,11.697933349615953,42,constant
570,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,32.14249263159378,0.4261626466152888,25.64837993435739,11.271770703000664,42,constant
585,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,30.927250582263778,0.4261626466152888,24.67866703278901,10.845608056385375,42,constant
600,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,29.712008532933773,0.4261626466152888,23.70895413122063,10.419445409770084,42,constant
615,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,28.496766483603768,0.4261626466152888,22.739241229652254,9.993282763154797,42,constant
630,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,27.281524434273763,0.4261626466152888,21.769528328083876,9.567120116539508,42,constant
645,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,26.066282384943758,0.4261626466152888,20.799815426515494,9.140957469924217,42,constant
660,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,24.851040335613753,0.4261626466152888,19.830102524947115,8.714794823308928,42,constant
675,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,23.635798286283748,0.4261626466152888,18.860389623378737,8.288632176693639,42,constant
690,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,22.420556236953743,0.4261626466152888,17.890676721810358,7.862469530078351,42,constant
705,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,21.20531418762374,0.4261626466152888,16.92096382024198,7.436306883463062,42,constant
720,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,19.990072138293733,0.4261626466152888,15.9512509186736,7.010144236847772,42,constant
735,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,18.77483008896373,0.4261626466152888,14.98153801710522,6.583981590232483,42,constant
750,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,17.559588039633724,0.4261626466152888,14.01182511553684,6.157818943617193,42,constant
765,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,16.34434599030372,0.4261626466152888,13.042112213968462,5.731656297001904,42,constant
780,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,15.129103940973716,0.4261626466152888,12.072399312400083,5.305493650386616,42,constant
795,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,13.913861891643712,0.4261626466152888,11.102686410831707,4.879331003771328,42,constant
810,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,12.69861984231371,0.4261626466152888,10.13297350926333,4.45316835715604,42,constant
825,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,11.483377792983706,0.4261626466152888,9.163260607694951,4.027005710540751,42,constant
840,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,10.268135743653703,0.4261626466152888,8.193547706126575,3.6008430639254625,42,constant
855,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,9.0528936943237,0.4261626466152888,7.223834804558196,3.1746804173101735,42,constant
870,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,7.837651644993696,0.4261626466152888,6.254121902989818,2.7485177706948845,42,constant
885,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,6.622409595663692,0.4261626466152888,5.284409001421439,2.3223551240795954,42,constant
900,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,5.407167546333688,0.4261626466152888,4.3146960998530615,1.896192477464307,42,constant
915,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,4.191925497003684,0.4261626466152888,3.3449831982846825,1.470029830849018,42,constant
930,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,2.97668344767368,0.4261626466152888,2.3752702967163044,1.0438671842337293,42,constant
945,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,1.761441398343676,0.4261626466152888,1.405557395147926,0.6177045376184406,42,constant
960,15,102.27903518766931,3.6207885419381802,2116.6096735856577,79.79586470884607,0.9697129015683783,0.24489172896013736,0.0,0.16617046952581885,0.6044186086477664,0.04576790556534443,0.5461993490136723,0.4261626466152888,0.4358444935795479,0.1915418910031518,42,constant
0,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,22.188861687135017,0.48744951112818297,23.084329337193868,8.557387611118441,43,constant
15,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,20.924930418223944,0.48744951112818297,21.76939006349344,8.069938099990258,43,constant
30,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,19.66099914931287,0.48744951112818297,20.454450789793015,7.582488588862077,43,constant
45,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,18.3970678804018,0.48744951112818297,19.139511516092586,7.095039077733894,43,constant
60,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,17.133136611490727,0.48744951112818297,17.82457224239216,6.607589566605712,43,constant
75,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,15.869205342579653,0.48744951112818297,16.509632968691733,6.1201400554775285,43,constant
90,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,14.605274073668578,0.48744951112818297,15.194693694991305,5.632690544349345,43,constant
105,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,13.341342804757504,0.48744951112818297,13.879754421290878,5.145241033221163,43,constant
120,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,12.07741153584643,0.48744951112818297,12.564815147590448,4.657791522092979,43,constant
135,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,10.813480266935356,0.48744951112818297,11.24987587389002,4.170342010964796,43,constant
150,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,9.549548998024282,0.48744951112818297,9.934936600189591,3.682892499836613,43,constant
165,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,8.285617729113207,0.48744951112818297,8.619997326489163,3.1954429887084297,43,constant
180,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,7.021686460202134,0.48744951112818297,7.305058052788735,2.7079934775802466,43,constant
195,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,5.757755191291061,0.48744951112818297,5.9901187790883075,2.220543966452064,43,constant
210,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,4.493823922379987,0.48744951112818297,4.67517950538788,1.733094455323881,43,constant
225,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,3.229892653468914,0.48744951112818297,3.360240231687452,1.2456449441956978,43,constant
240,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,1.9659613845578405,0.48744951112818297,2.0453009579870245,0.7581954330675149,43,constant
255,15,116.98788267076391,7.822862273961421,1508.758412680211,104.03566285952397,1.3149392737004277,0.23513069426212707,0.0,0.17317556211147508,0.934044145556651,0.027411128229825447,0.702030115646767,0.48744951112818297,0.7303616842865968,0.270745921939332,43,constant
0,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,97.94340766951247,0.4120782890328582,194.78433239226413,23.42307307311497,44,constant
30,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,96.22030533667528,0.4120782890328582,191.35752352853987,23.010994784082115,44,constant
60,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,94.4972030038381,0.4120782890328582,187.9307146648156,22.598916495049256,44,constant
90,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,92.77410067100091,0.4120782890328582,184.50390580109135,22.1868382060164,44,constant
120,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,91.05099833816372,0.4120782890328582,181.0770969373671,21.774759916983545,44,constant
150,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,89.32789600532654,0.4120782890328582,177.65028807364283,21.362681627950685,44,constant
180,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,87.60479367248935,0.4120782890328582,174.22347920991854,20.950603338917826,44,constant
210,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,85.88169133965216,0.4120782890328582,170.7966703461943,20.538525049884974,44,constant
240,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,84.15858900681498,0.4120782890328582,167.36986148247004,20.126446760852115,44,constant
270,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,82.43548667397779,0.4120782890328582,163.94305261874575,19.714368471819256,44,constant
300,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,80.7123843411406,0.4120782890328582,160.51624375502152,19.302290182786404,44,constant
330,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,78.98928200830342,0.4120782890328582,157.08943489129726,18.89021189375355,44,constant
360,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,77.26617967546623,0.4120782890328582,153.66262602757297,18.478133604720686,44,constant
390,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,75.54307734262905,0.4120782890328582,150.23581716384874,18.066055315687834,44,constant
420,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,73.81997500979186,0.4120782890328582,146.80900830012445,17.653977026654974,44,constant
450,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,72.09687267695467,0.4120782890328582,143.38219943640019,17.241898737622115,44,constant
480,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,70.37377034411749,0.4120782890328582,139.95539057267595,16.829820448589263,44,constant
510,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,68.6506680112803,0.4120782890328582,136.52858170895166,16.417742159556404,44,constant
540,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,66.92756567844312,0.4120782890328582,133.1017728452274,16.005663870523545,44,constant
570,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,65.20446334560593,0.4120782890328582,129.67496398150317,15.593585581490693,44,constant
600,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,63.48136101276874,0.4120782890328582,126.24815511777886,15.181507292457832,44,constant
630,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,61.758258679931544,0.4120782890328582,122.82134625405459,14.769429003424973,44,constant
660,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,60.03515634709435,0.4120782890328582,119.39453739033033,14.357350714392116,44,constant
690,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,58.31205401425716,0.4120782890328582,115.96772852660604,13.945272425359256,44,constant
720,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,56.588951681419964,0.4120782890328582,112.54091966288176,13.533194136326397,44,constant
750,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,54.86584934858277,0.4120782890328582,109.1141107991575,13.121115847293542,44,constant
780,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,53.14274701574558,0.4120782890328582,105.68730193543321,12.70903755826068,44,constant
810,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,51.419644682908384,0.4120782890328582,102.26049307170894,12.296959269227822,44,constant
840,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,49.69654235007119,0.4120782890328582,98.83368420798466,11.884880980194964,44,constant
870,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,47.973440017234,0.4120782890328582,95.40687534426038,11.472802691162105,44,constant
900,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,46.250337684396804,0.4120782890328582,91.98006648053611,11.060724402129248,44,constant
930,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,44.52723535155961,0.4120782890328582,88.55325761681183,10.648646113096389,44,constant
960,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,42.80413301872242,0.4120782890328582,85.12644875308756,10.23656782406353,44,constant
990,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,41.081030685885224,0.4120782890328582,81.69963988936327,9.82448953503067,44,constant
1020,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,39.35792835304803,0.4120782890328582,78.27283102563901,9.412411245997813,44,constant
1050,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,37.63482602021084,0.4120782890328582,74.84602216191473,9.000332956964955,44,constant
1080,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,35.911723687373645,0.4120782890328582,71.41921329819044,8.588254667932095,44,constant
1110,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,34.18862135453645,0.4120782890328582,67.99240443446618,8.176176378899237,44,constant
1140,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,32.46551902169926,0.4120782890328582,64.56559557074189,7.764098089866378,44,constant
1170,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,30.742416688862065,0.4120782890328582,61.138786707017616,7.35201980083352,44,constant
1200,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,29.01931435602487,0.4120782890328582,57.71197784329335,6.9399415118006615,44,constant
1230,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,27.296212023187678,0.4120782890328582,54.285168979569065,6.527863222767802,44,constant
1260,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,25.573109690350485,0.4120782890328582,50.858360115844796,6.115784933734945,44,constant
1290,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,23.85000735751329,0.4120782890328582,47.431551252120514,5.703706644702086,44,constant
1320,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,22.1269050246761,0.4120782890328582,44.00474238839624,5.291628355669228,44,constant
1350,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,20.403802691838905,0.4120782890328582,40.57793352467196,4.879550066636369,44,constant
1380,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,18.68070035900171,0.4120782890328582,37.15112466094769,4.46747177760351,44,constant
1410,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,16.95759802616452,0.4120782890328582,33.72431579722341,4.055393488570652,44,constant
1440,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,15.234495693327327,0.4120782890328582,30.297506933499136,3.6433151995377937,44,constant
1470,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,13.511393360490136,0.4120782890328582,26.87069806977486,3.2312369105049354,44,constant
1500,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,11.788291027652944,0.4120782890328582,23.443889206050592,2.8191586214720776,44,constant
1530,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,10.065188694815753,0.4120782890328582,20.017080342326317,2.4070803324392194,44,constant
1560,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,8.342086361978561,0.4120782890328582,16.590271478602045,1.9950020434063613,44,constant
1590,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,6.6189840291413695,0.4120782890328582,13.163462614877773,1.5829237543735033,44,constant
1620,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,4.895881696304178,0.4120782890328582,9.736653751153499,1.170845465340645,44,constant
1650,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,3.1727793634669865,0.4120782890328582,6.309844887429226,0.758767176307787,44,constant
1680,30,49.449394683942984,3.9385011172762963,1886.0114418121898,198.87436737908806,3.4268088637242737,0.14582425061869358,0.0,0.38539402987656696,2.9263260854858375,0.030735502256824435,1.4496770306297948,0.4120782890328582,2.883036023704953,0.34668888727492886,44,constant
0,15,47.73811829811327,-0.7260319012003569,1699.4623807929859,157.93611293488308,0.6440042141848,0.15644001851256267,0.0,0.1637674046868292,0.36943667730924884,0.04563988632384064,34.64193029583303,0.19890882624213863,54.71211815485033,16.898527934600803,45,constant
15,15,47.73811829811327,-0.7260319012003569,1699.4623807929859,157.93611293488308,0.6440042141848,0.15644001851256267,0.0,0.1637674046868292,0.36943667730924884,0.04563988632384064,34.234167813765154,0.19890882624213863,54.068113940665526,16.699619108358664,45,constant
30,15,47.73811829811327,-0.7260319012003569,1699.4623807929859,157.93611293488308,0.6440042141848,0.15644001851256267,0.0,0.1637674046868292,0.36943667730924884,0.04563988632384064,33.82640533169728,0.19890882624213863,53.42410972648073,16.500710282116525,45,constant
45,15,47.73811829811327,-0.7260319012003569,1699.4623807929859,157.93611293488308,0.6440042141848,0.15644001851256267,0.0,0.1637674046868292,0.36943667730924884,0.04563988632384064,33.41864284962941,0.19890882624213863,52.78010551229593,16.301801455874386,45,constant
60,15,47.73811829811327,-0.7260319012003569,1699.4623807929859,157.93611293488308,0.6440042141848,0.15644001851256267,0.0,0.1637674046868292,0.36943667730924884,0.04563988632384064,33.01088036756153,0.19890882624213863,52.136101298111136,16.10289262963225,45,constant
